GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
36,1921.5374,4790.2726,7783.4426,0.0,0.0,0.0,-4917.8824,-43381.7501,2216.9216,24288.4398,-4783.7486,4533.4747,-2407.7409,-7299.018499999998,-2658.0148,-9957.033299999997
37,1923.0582,4836.7217,7716.4779,0.0,0.0,0.0,-4908.7406,-43227.4031,2202.1778,24238.0419,-4855.2981,4558.1439,-2442.2269,-7219.666200000007,-2739.3811,-9959.047300000007
38,1965.5205,4889.0522,7715.8555,0.0,0.0,0.0,-4836.1559,-43277.7621,2227.3277,24328.1979,-4945.1476,4572.7819,-2443.735,-6987.964199999995,-2816.1007000000004,-9804.064899999996
39,1941.6226,4891.9334,7767.2844,0.0,0.0,0.0,-4898.5578,-43365.6047,2209.5783,24329.5588,-4863.698,4587.0703,-2478.4715,-7124.185000000005,-2755.0992,-9879.284200000006
40,1986.248,4865.8511,7805.4642,0.0,0.0,0.0,-4939.7738,-43514.6837,2152.6228,24282.1213,-4739.4178,4544.4225,-2425.9015,-7362.150100000003,-2620.8968000000004,-9983.046900000001
41,1973.5079,4851.2753,7725.9781,0.0,0.0,0.0,-4926.4087,-43360.9974,2220.0705,24374.3585,-4927.4928,4559.774,-2435.2393,-7142.215800000002,-2802.9581,-9945.173900000002
42,1971.8151,4769.1023,7749.7388,0.0,0.0,0.0,-4887.0634,-43701.423,2216.522,24366.3959,-4626.2551,4562.6799,-2446.5841,-7514.912300000004,-2510.1593000000003,-10025.071600000003
43,1974.1988,4750.8467,7744.0971,0.0,0.0,0.0,-4865.3612,-43577.8652,2235.0399,24441.5537,-4778.7501,4560.4591,-2439.838,-7297.4902,-2658.1290000000004,-9955.619200000001
44,1953.6841,4889.6386,7772.7877,0.0,0.0,0.0,-4913.2642,-43492.8587,2193.2177,24239.777,-4625.85,4552.6818,-2424.1994,-7357.017799999998,-2497.3676,-9854.385399999997

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,20.7079,50.3056,52.8577,0.0,0.0,0.0,-13.6231,-139.8866,13.7595,93.5037,-34.4643,59.7407,-52.0532,77.6247,-26.7768,50.8479
1,24.5081,49.4156,51.9004,0.0,0.0,0.0,-10.9599,-133.3908,13.4827,84.3541,-35.1221,59.9581,-52.9094,79.31019999999997,-28.0734,51.23679999999997
2,11.6902,50.8955,50.1545,0.0,0.0,0.0,-11.8569,-138.1256,14.4183,90.092,-33.2188,59.7691,-52.3403,67.26800000000001,-25.79,41.47800000000002
3,17.4729,52.1954,53.6137,0.0,0.0,0.0,-10.1676,-136.1276,13.1847,88.8602,-33.8073,62.3064,-53.6633,79.03170000000003,-25.1642,53.86750000000003
4,21.4861,62.286,55.3132,0.0,0.0,0.0,-10.3548,-133.3026,14.224,87.6552,-35.8676,59.3438,-51.7077,97.30709999999996,-28.231500000000004,69.07559999999997
5,19.5676,55.9793,57.7296,0.0,0.0,0.0,-11.2271,-128.4416,15.2113,84.7892,-35.9708,59.788,-52.2787,93.60829999999999,-28.4615,65.14679999999998
6,13.476,54.8392,56.0433,0.0,0.0,0.0,-11.1658,-138.0313,14.3613,92.1323,-34.1213,60.5581,-52.3255,81.65500000000002,-25.888699999999993,55.76630000000002
7,17.4265,72.5812,61.3736,0.0,0.0,0.0,-10.8276,-148.3965,12.4461,99.0518,-32.8955,61.1629,-52.8256,103.65510000000002,-24.5582,79.0969
8,17.4755,44.2763,54.3495,0.0,0.0,0.0,-10.9953,-137.0849,14.9815,94.1575,-35.9448,60.4069,-52.9246,77.1601,-28.4625,48.697599999999994
9,19.2587,53.5753,56.8486,0.0,0.0,0.0,-10.8246,-118.7069,14.6902,77.877,-37.6377,61.4417,-52.8574,92.7183,-29.053400000000003,63.6649
10,20.3863,51.4184,52.6333,0.0,0.0,0.0,-10.809,-137.3738,13.387,87.3803,-30.8464,61.1865,-53.2586,77.02250000000001,-22.918499999999998,54.10400000000001
11,20.2162,50.1394,55.3219,0.0,0.0,0.0,-12.5432,-130.6888,11.0393,83.1566,-34.9443,60.6384,-52.3077,76.64140000000002,-26.613599999999998,50.02780000000003
12,10.0599,65.1288,55.8732,0.0,0.0,0.0,-9.9634,-133.3052,12.8429,87.1654,-34.9743,61.8528,-54.0109,87.80159999999997,-27.132399999999997,60.66919999999997
13,15.3922,52.9813,57.7882,0.0,0.0,0.0,-13.9466,-146.1893,13.6353,97.0541,-29.2742,59.8777,-50.4867,76.7152,-19.883200000000002,56.831999999999994
14,14.4291,51.0254,56.642,0.0,0.0,0.0,-17.532,-134.9662,16.0401,92.3448,-33.1836,58.1531,-49.211,77.98320000000001,-24.241499999999995,53.74170000000002
15,10.3056,48.4628,54.1639,0.0,0.0,0.0,-15.0219,-127.9001,13.4353,85.2995,-34.1994,58.0161,-49.3779,68.7451,-25.561199999999992,43.18390000000001
16,11.1385,59.0378,57.631,0.0,0.0,0.0,-15.7615,-137.5558,13.0694,96.8915,-30.8548,58.1673,-49.3144,84.45089999999999,-22.001900000000003,62.44899999999999
17,17.621,46.1259,57.2226,0.0,0.0,0.0,-14.5896,-142.847,12.4772,89.8845,-26.2476,58.6398,-49.6499,65.89459999999998,-17.2577,48.63689999999998
18,13.9395,51.0644,55.8956,0.0,0.0,0.0,-13.559,-132.42,17.3731,89.3512,-32.8313,59.7643,-50.5421,81.64480000000003,-23.609099999999998,58.03570000000003
19,15.0236,54.8548,56.1054,0.0,0.0,0.0,-7.666,-141.7568,15.0864,92.6662,-32.9278,60.9361,-53.6834,84.31360000000001,-25.675099999999993,58.638500000000015
20,14.8035,64.6765,55.1053,0.0,0.0,0.0,-10.0318,-130.5557,15.7554,80.2578,-35.8641,59.8966,-52.3704,90.01100000000001,-28.337899999999998,61.67310000000001
21,13.324,64.3335,51.7559,0.0,0.0,0.0,-13.1897,-121.0052,12.8428,77.1031,-40.6385,58.6303,-50.2613,85.16439999999999,-32.2695,52.894899999999986
22,11.1581,56.7045,53.9378,0.0,0.0,0.0,-10.1332,-127.5893,14.926,84.4509,-37.4788,58.0208,-50.358,83.4548,-29.815999999999995,53.63880000000001
23,24.3006,53.143,55.7098,0.0,0.0,0.0,-9.6699,-118.0249,12.3287,89.3407,-46.5032,62.6702,-53.9386,107.128,-37.7716,69.35640000000001
24,11.8866,56.5353,51.5779,0.0,0.0,0.0,-11.4188,-139.8615,14.1634,93.3994,-34.9896,59.221,-50.5096,76.28229999999998,-26.278200000000005,50.00409999999997
25,12.751,55.795,53.0753,0.0,0.0,0.0,-8.4099,-136.5501,14.3898,90.6452,-37.4347,58.1626,-50.8075,81.69630000000001,-30.0796,51.616700000000016
26,24.1241,55.2267,55.491,0.0,0.0,0.0,-9.4798,-129.2528,11.517,80.151,-35.1884,58.8997,-50.8975,87.77719999999997,-27.1862,60.59099999999996
27,15.206,49.3398,49.81,0.0,0.0,0.0,-12.0651,-139.8042,12.3009,90.5763,-35.7856,58.8666,-50.9914,65.3637,-27.910400000000003,37.453299999999984
28,13.5674,59.9487,48.7423,0.0,0.0,0.0,-14.35,-134.2093,14.8675,86.0995,-35.6975,58.2618,-50.6621,74.6661,-28.0978,46.5683
29,16.7298,56.5281,51.189,0.0,0.0,0.0,-13.391,-131.9323,15.4745,89.4699,-40.2091,57.9641,-51.0145,84.068,-33.259499999999996,50.80850000000001
30,19.0583,64.7888,52.0012,0.0,0.0,0.0,-15.1662,-130.503,15.0182,84.8664,-37.9306,57.9783,-49.8585,90.06370000000001,-29.8108,60.252900000000004
31,20.3024,60.6429,50.8425,0.0,0.0,0.0,-9.8856,-134.3925,16.097,88.2391,-33.3777,59.0887,-50.5505,91.8458,-24.839499999999994,67.00630000000001
32,16.0697,54.4869,53.3123,0.0,0.0,0.0,-14.4868,-137.6691,12.6291,87.3391,-34.1358,59.0745,-51.1938,71.6812,-26.255100000000006,45.4261
33,16.9939,64.7108,51.8931,0.0,0.0,0.0,-10.2826,-135.3689,12.6153,85.7579,-35.2026,59.1879,-51.3395,86.31950000000002,-27.3542,58.96530000000003
34,17.6109,59.3387,53.9134,0.0,0.0,0.0,-13.0495,-115.4676,12.2973,69.3825,-37.3148,59.0792,-50.1626,84.0257,-28.398199999999996,55.6275
35,21.1623,46.9555,52.7772,0.0,0.0,0.0,-10.9463,-130.2291,15.1232,83.5458,-35.449,58.9186,-50.4442,78.38860000000001,-26.974600000000002,51.41400000000001
36,18.5957,53.1731,52.9302,0.0,0.0,0.0,-10.2866,-131.7242,14.6723,91.9777,-38.9464,58.5594,-51.028,89.3382,-31.415,57.9232
37,18.2892,55.2872,53.4896,0.0,0.0,0.0,-10.2124,-139.3996,15.3154,88.6846,-34.2055,60.1848,-51.3873,81.45400000000001,-25.408,56.046
38,18.5732,62.9027,49.5514,0.0,0.0,0.0,-7.6089,-131.839,13.2488,84.7048,-34.8362,59.1123,-50.3913,89.533,-26.1152,63.4178
39,13.2919,56.5604,48.6853,0.0,0.0,0.0,-11.6378,-134.5259,14.546,90.3837,-38.9477,59.5848,-50.347,77.30359999999999,-29.709899999999998,47.59369999999999
40,13.9223,52.877,67.6041,0.0,0.0,0.0,-16.6854,-131.3454,14.0817,89.3713,-38.6394,59.0083,-50.5924,89.8256,-30.2235,59.60209999999999
41,17.8511,59.2178,51.4801,0.0,0.0,0.0,-14.8434,-141.1889,13.9289,96.291,-38.0628,59.1501,-51.0334,82.73660000000001,-29.9461,52.79050000000001
42,11.4525,59.5713,46.8403,0.0,0.0,0.0,-11.0869,-125.5254,13.5717,83.41,-41.1162,58.7248,-50.6291,78.23349999999999,-33.0205,45.21299999999999
43,14.0248,49.7448,49.535,0.0,0.0,0.0,-9.6556,-132.4126,14.69,81.3535,-31.1282,58.8193,-51.1705,67.2799,-23.4794,43.80050000000001
44,17.4448,61.0976,49.6742,0.0,0.0,0.0,-10.5527,-138.9811,14.043,86.1878,-34.7151,59.6793,-50.7501,78.9136,-25.785900000000005,53.127700000000004

DELTA Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,1.1013412404281553e-13,5.968558980384842e-13,4.760636329592671e-13,0.0,0.0,0.0,-29.196500000000718,-7.189500000005694,9.999999986476382e-05,0.00010000000223442385,20.731600000000434,-24.64810000000005,42.92510000000009,-36.385800000006995,39.00860000000048,2.622799999994392
1,1.4210854715202004e-14,9.999999956278316e-05,-4.618527782440651e-13,0.0,0.0,0.0,-29.788400000000202,-0.5661999999948648,2.3092638912203256e-14,4.689582056016661e-13,15.225200000000271,-23.71730000000042,44.48680000000012,-30.354499999997714,35.99469999999997,5.64020000000226
2,3.552713678800501e-15,-3.694822225952521e-13,-3.552713678800501e-13,0.0,0.0,0.0,-16.387099999999688,-3.666499999998763,2.717825964282383e-13,5.542233338928781e-13,14.215700000000098,-14.267299999999999,26.99349999999974,-20.053599999999264,26.94189999999984,6.888300000001479
3,9.999999995713438e-05,-3.907985046680551e-13,-1.2079226507921703e-13,0.0,0.0,0.0,-0.005799999999673844,-0.040500000002595016,2.4868995751603507e-13,-8.384404281969182e-13,-0.06010000000009086,0.5691000000001054,0.009300000000003195,-0.0462000000011642,0.5183000000000177,0.4720999999974893
4,7.815970093361102e-14,5.684341886080802e-14,0.00010000000070675696,0.0,0.0,0.0,-13.504299999999672,11.312199999997603,-2.948752353404416e-13,1.0658141036401503e-12,0.7766999999998561,-14.470499999999802,24.31790000000008,-2.1919999999972504,10.624100000000134,8.432100000003786
5,-9.999999988963282e-05,-3.552713678800501e-14,9.999999986831654e-05,0.0,0.0,0.0,-35.44119999999936,-13.686599999999203,-6.217248937900877e-14,2.8990143619012088e-12,37.29010000000011,-27.07680000000026,50.57670000000023,-49.12780000000214,60.79000000000008,11.662199999995664
6,-0.00010000000009036114,-5.613287612504791e-13,9.999999956278316e-05,0.0,0.0,0.0,-27.966999999999405,-11.554399999996008,2.842170943040401e-14,-2.5153212845907547e-12,14.097999999999253,-19.14349999999994,34.405100000000026,-39.52139999999535,29.35959999999934,-10.161799999996923
7,-1.9539925233402755e-13,5.400124791776761e-13,-1.0658141036401503e-13,0.0,0.0,0.0,-23.38169999999953,-22.44930000000278,-3.3928415632544784e-13,-2.5437429940211587e-12,22.321599999999677,-20.475900000000102,35.68639999999993,-45.83099999999838,37.5320999999995,-8.298899999999321
8,9.999999998555609e-05,-4.618527782440651e-13,2.6290081223123707e-13,0.0,0.0,0.0,-20.871999999999886,-17.617599999999413,-1.3145040611561853e-13,1.1652900866465643e-12,17.236200000000068,-19.60660000000012,35.32889999999969,-38.489499999995076,32.95849999999964,-5.530999999997704
9,0.00010000000006371579,4.263256414560601e-13,2.6290081223123707e-13,0.0,0.0,0.0,-25.050199999999595,-15.158300000000182,3.552713678800501e-15,0.00010000000152388111,20.22439999999984,-17.683499999999782,33.40279999999997,-40.208299999994324,35.94370000000003,-4.264599999995212
10,-0.00010000000008147936,9.999999976884055e-05,4.192202140984591e-13,0.0,0.0,0.0,-0.002700000000201541,0.7905999999990456,9.999999991805453e-05,7.105427357601002e-13,-0.7616000000001755,0.5692000000006132,0.004300000000398541,0.7879999999959466,-0.18809999999916371,0.5998999999967793
11,7.105427357601002e-14,2.1316282072803006e-14,-8.526512829121202e-14,0.0,0.0,0.0,-0.014999999999487201,1.6326999999983798,-8.881784197001252e-14,2.0747847884194925e-12,-1.622899999999504,0.5692999999999344,0.023400000000194154,1.6176999999992887,-1.0301999999993754,0.5875000000012705
12,-3.019806626980426e-14,-4.973799150320701e-13,0.0,0.0,0.0,0.0,-0.0026999999996419888,0.25300000000174805,9.947598300641403e-14,-1.9610979506978765e-12,-0.21899999999990882,0.5692000000004782,0.0042000000000896875,0.2502999999986031,0.3544000000006591,0.6046999999983527
13,-9.999999997312159e-05,-5.329070518200751e-13,-4.263256414560601e-14,0.0,0.0,0.0,-0.0026999999993115864,-0.11429999999927531,-8.526512829121202e-14,1.1937117960769683e-12,0.12499999999925393,0.5691999999999169,0.004099999999723991,-0.11710000000074672,0.6982999999988948,0.5811999999990576
14,-9.999999991272546e-05,-0.0001000000006641244,0.00010000000002463594,0.0,0.0,0.0,-14.220900000000409,-16.487799999997918,-2.877698079828406e-13,-1.0658141036401503e-12,19.344900000000663,-14.347600000000519,28.382699999999872,-30.708800000005226,33.38000000000002,2.671199999995693
15,-8.704148513061227e-14,2.4158453015843406e-13,-4.405364961712621e-13,0.0,0.0,0.0,-24.557800000000228,-10.082300000000785,9.769962616701378e-14,9.947598300641403e-13,20.502300000000588,-21.8273000000001,39.23049999999971,-34.640099999993154,37.905500000000195,3.2654000000074888
16,-2.0605739337042905e-13,6.394884621840902e-14,-9.999999988963282e-05,0.0,0.0,0.0,-34.603099999999884,-20.025399999993255,-1.4033219031261979e-13,-2.0889956431346945e-12,33.665899999999894,-26.00420000000024,49.616500000000336,-54.628600000000176,57.2782,2.64959999999936
17,-1.3145040611561853e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,-36.76010000000066,-9.183500000000748,-1.8829382497642655e-13,1.1368683772161603e-13,25.460999999999636,-27.563499999999372,50.63459999999998,-45.94360000000633,48.53210000000024,2.588499999992095
18,-0.00010000000002285958,2.0605739337042905e-13,7.389644451905042e-13,0.0,0.0,0.0,-17.464600000000445,1.9381999999986022,2.4868995751603507e-13,-2.6716406864579767e-12,6.006799999999373,-15.727300000000646,29.309000000000076,-15.52650000000176,19.588499999998803,4.061999999998413
19,-1.2434497875801753e-14,7.105427357601002e-14,9.999999966225914e-05,0.0,0.0,0.0,-27.314900000000474,-11.088599999998337,1.4033219031261979e-13,-3.410605131648481e-13,27.277499999999755,-22.606899999999875,45.73979999999994,-38.40340000000157,50.41039999999982,12.006999999998705
20,-9.99999999891088e-05,-9.999999971910256e-05,1.7053025658242404e-13,0.0,0.0,0.0,-28.29579999999962,-13.479999999993083,8.881784197001252e-15,-5.968558980384842e-13,21.425999999999696,-20.234999999999637,35.74419999999984,-41.77599999999579,36.9351999999999,-4.840799999996342
21,6.927791673660977e-14,-2.7000623958883807e-13,-0.00010000000008858478,0.0,0.0,0.0,-24.977600000000066,-43.231400000003816,-0.00010000000030530032,2.7000623958883807e-13,47.64130000000021,-21.524899999999626,38.11700000000007,-68.20920000000693,64.23340000000064,-3.9758000000080997
22,1.0480505352461478e-13,-1.7763568394002505e-13,-3.055333763768431e-13,0.0,0.0,0.0,-31.38080000000012,-13.402399999998678,-6.927791673660977e-14,-1.8474111129762605e-13,19.92730000000042,-25.167900000000138,40.289599999999886,-44.78319999999488,35.04900000000017,-9.73419999999107
23,3.197442310920451e-14,0.00010000000023069333,-9.999999966225914e-05,0.0,0.0,0.0,-26.50280000000008,-9.334300000006237,2.6645352591003757e-14,6.536993168992922e-13,17.21840000000055,-23.481099999999493,38.33060000000028,-35.83710000000367,32.06790000000134,-3.769200000001888
24,4.440892098500626e-14,-4.476419235288631e-13,2.2737367544323206e-13,0.0,0.0,0.0,-25.660700000000737,3.1595999999999833,-8.881784197001252e-14,2.0605739337042905e-12,8.388699999999638,-22.668400000000013,39.0117999999999,-22.501099999998715,24.732099999999527,2.231000000001721
25,-2.3092638912203256e-14,9.99999993638312e-05,9.999999971910256e-05,0.0,0.0,0.0,-24.391500000000285,-0.059499999996148745,-7.638334409421077e-14,2.6574298317427747e-12,8.983500000000483,-18.61439999999982,32.78440000000011,-24.450799999995468,23.153500000000776,-1.2972999999942445
26,0.0,-0.00010000000003884679,-1.4210854715202004e-14,0.0,0.0,0.0,-27.710699999999704,-2.7668999999970936,-0.00010000000037635459,-1.9753088054130785e-12,14.293400000000474,-21.624200000000265,37.90599999999991,-30.477800000000087,30.575200000000123,0.09739999999913351
27,-9.592326932761353e-14,6.536993168992922e-13,-9.999999980436769e-05,0.0,0.0,0.0,-29.67319999999998,2.122799999998705,-2.717825964282383e-13,6.252776074688882e-13,11.554500000000033,-24.70009999999973,40.37909999999977,-27.550500000006764,27.23350000000007,-0.3170000000071411
28,1.3500311979441904e-13,-8.526512829121202e-14,-1.1368683772161603e-13,0.0,0.0,0.0,-26.658200000000214,-7.148999999999859,-1.6342482922482304e-13,2.5579538487363607e-13,14.088400000000327,-19.965699999999522,33.364000000000026,-33.807200000000734,27.48670000000083,-6.320499999998994
29,6.750155989720952e-14,9.999999974041884e-05,3.055333763768431e-13,0.0,0.0,0.0,-18.947300000000347,-0.24540000000018836,-1.936228954946273e-13,5.684341886080802e-14,8.581500000000197,-15.751000000000062,27.86729999999966,-19.19259999999555,20.697799999999795,1.505200000002418
30,-8.171241461241152e-14,-6.394884621840902e-13,9.999999990384367e-05,0.0,0.0,0.0,-29.882200000000584,3.455799999999101,-2.1316282072803006e-14,-1.0231815394945443e-12,9.06240000000011,-24.2984999999992,39.680199999999964,-26.426300000000396,24.444100000000873,-1.98220000000088
31,3.552713678800501e-14,-1.7053025658242404e-13,6.536993168992922e-13,0.0,0.0,0.0,-28.68190000000011,-5.072900000000942,-9.999999999621423e-05,-9.999999859644504e-05,15.614099999999773,-22.54080000000043,38.34870000000018,-33.75499999999823,31.42199999999952,-2.332999999995991
32,1.0658141036401503e-14,-1.2079226507921703e-13,-9.999999969778628e-05,0.0,0.0,0.0,-26.603300000000345,-14.900999999997197,1.0835776720341528e-13,1.0516032489249483e-12,21.720900000000242,-26.127099999999984,43.0970000000002,-41.50439999999527,38.69080000000046,-2.8135999999952688
33,-6.039613253960852e-14,-1.7053025658242404e-13,2.3447910280083306e-13,0.0,0.0,0.0,-27.155199999999695,-16.757799999993438,-6.572520305780927e-14,5.115907697472721e-13,32.988200000000155,-23.991299999999782,40.9025000000001,-43.912999999988145,49.899400000000476,5.986400000012324
34,-9.947598300641403e-14,0.00010000000044385615,3.623767952376511e-13,0.0,0.0,0.0,-24.295500000000253,-1.938400000002673,1.7763568394002505e-13,-2.8421709430404007e-13,10.471500000000454,-21.132699999999986,34.63770000000011,-26.23379999999983,23.976500000000577,-2.257299999998793
35,1.8829382497642655e-13,2.842170943040401e-14,-4.618527782440651e-13,0.0,0.0,0.0,-26.753900000000222,9.754899999995786,-3.552713678800501e-15,-1.2789769243681803e-13,-1.6096000000002988,-22.280899999999775,37.358800000000066,-16.99900000000504,13.468299999999992,-3.5307000000041384
36,7.815970093361102e-14,-0.0001000000002235879,-2.1316282072803006e-13,0.0,0.0,0.0,-22.086999999999897,-0.3482000000045673,9.999999992515995e-05,-5.400124791776761e-13,10.617199999999869,-17.14009999999952,29.80989999999995,-22.435200000008848,23.287000000000297,0.8517999999923589
37,-0.00010000000003884679,9.999999996068709e-05,-1.2079226507921703e-13,0.0,0.0,0.0,-29.37109999999973,0.7282000000007258,-4.618527782440651e-14,-0.00010000000061438641,8.789099999999934,-26.642100000000035,42.24120000000007,-28.642999999994856,24.38819999999997,-4.25479999999488
38,-1.8474111129762605e-13,-3.623767952376511e-13,2.8421709430404007e-13,0.0,0.0,0.0,-28.845599999999827,-1.2899000000033425,3.019806626980426e-13,-4.831690603168681e-13,11.84010000000061,-25.267100000000248,39.944999999999936,-30.13550000001179,26.5180000000003,-3.617500000011944
39,1.687538997430238e-13,-9.999999990384367e-05,9.947598300641403e-14,0.0,0.0,0.0,-25.62100000000052,1.2061000000025217,-1.7763568394002505e-13,2.1316282072803006e-12,6.346000000000743,-19.30410000000066,33.23270000000027,-24.414999999994308,20.274600000000355,-4.140399999993498
40,9.999999992515995e-05,4.050093593832571e-13,-0.00010000000064280812,0.0,0.0,0.0,-25.387799999999814,-18.341500000000593,-2.717825964282383e-13,2.5153212845907547e-12,22.73880000000006,-20.773600000000023,37.1259,-43.72929999999529,39.09110000000004,-4.638199999997525
41,-1.3855583347321954e-13,-5.542233338928781e-13,-2.3447910280083306e-13,0.0,0.0,0.0,-16.13190000000006,-11.329099999996401,-9.999999986298747e-05,1.0800249583553523e-12,15.024999999999942,-12.079700000000393,24.460200000000185,-27.461099999996634,27.405499999999734,-0.05559999999690035
42,-1.2789769243681803e-13,0.00010000000072096782,-0.00010000000035859102,0.0,0.0,0.0,-20.628799999999742,0.2093000000036369,-3.552713678800501e-14,-1.4210854715202004e-13,3.663100000000277,-18.808000000000035,28.478600000000263,-20.419499999997868,13.333700000000505,-7.085799999999175
43,1.4033219031261979e-13,3.979039320256561e-13,-1.4210854715202004e-13,0.0,0.0,0.0,-32.19389999999935,-2.513999999998873,-3.9968028886505635e-13,1.0800249583553523e-12,16.398100000000234,-26.471900000000346,44.01199999999999,-34.70789999999988,33.93819999999988,-0.7696999999995526
44,-1.4210854715202004e-14,5.684341886080802e-14,3.836930773104541e-13,0.0,0.0,0.0,-32.63520000000081,-7.983600000004088,9.999999986831654e-05,3.339550858072471e-12,29.817700000000166,-23.807100000000204,45.25150000000011,-40.61869999999922,51.26210000000007,10.643399999999929


