GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
27,1944.2717,4885.1463,7708.076,0.0,0.0,0.0,-4853.4899,-43217.8193,2188.5386,24423.0606,-5018.9191,4611.9049,-2502.9456,-6922.215999999997,-2909.9597999999996,-9832.175799999995
28,2014.7238,4866.1077,7762.3829,0.0,0.0,0.0,-4805.9196,-43103.794,2226.1764,24238.5802,-4990.4053,4599.9223,-2485.1523,-6801.742600000005,-2875.6353000000004,-9677.377900000005
29,1932.4028,4899.5571,7774.6246,0.0,0.0,0.0,-4886.8799,-43310.9813,2202.8788,24309.6666,-4874.2591,4579.0898,-2464.4099,-7078.731300000003,-2759.5792000000006,-9838.310500000003
30,1934.8941,4903.6451,7705.2578,0.0,0.0,0.0,-4832.3119,-42899.0402,2197.9487,24227.6633,-5175.7752,4615.1841,-2513.1677,-6761.943100000004,-3073.7587999999996,-9835.701900000004
31,1888.8382,4813.6981,7724.5689,0.0,0.0,0.0,-4828.815,-42962.7501,2208.1252,24281.8709,-5091.9915,4624.0576,-2526.8565,-6874.463800000001,-2994.7904,-9869.254200000001
32,1973.4877,4919.828,7724.94,0.0,0.0,0.0,-4808.5852,-43211.4866,2216.7015,24285.0465,-4937.6096,4604.5906,-2507.2656,-6900.068099999997,-2840.2845999999995,-9740.352699999996
33,1988.3636,4867.1605,7702.3268,0.0,0.0,0.0,-4800.4351,-43251.5869,2189.7387,24222.1468,-4866.9099,4584.6464,-2472.8692,-7082.2856000000065,-2755.1327,-9837.418300000005
34,2024.7157,4854.7842,7788.9365,0.0,0.0,0.0,-4818.3708,-42897.8781,2202.3059,24176.6699,-5175.011,4592.523,-2488.1712,-6668.8367,-3070.6592000000005,-9739.4959
35,1975.538,4887.951,7741.3162,0.0,0.0,0.0,-4853.0234,-43219.0483,2195.7272,24368.8198,-4947.6037,4609.7172,-2481.3553,-6902.719500000003,-2819.2418,-9721.961300000003
36,1923.8943,4846.2809,7708.6416,0.0,0.0,0.0,-4838.3302,-43168.3947,2206.129,24237.5101,-4896.6797,4608.9613,-2514.1109,-7084.269,-2801.8293,-9886.098300000001
37,1959.552,4822.4026,7774.5855,0.0,0.0,0.0,-4868.5531,-43134.1754,2189.2073,24349.0562,-4953.1027,4596.199,-2472.3534,-6907.924899999998,-2829.2571000000007,-9737.181999999997
38,1989.5028,4865.3099,7699.1685,0.0,0.0,0.0,-4881.9942,-43015.4644,2176.4949,24363.1935,-5038.3266,4590.5337,-2458.385,-6803.788999999993,-2906.1779000000006,-9709.966899999994
39,1952.9754,4902.7304,7687.3421,0.0,0.0,0.0,-4884.3568,-43181.1298,2193.9506,24278.2778,-4910.3803,4559.8118,-2443.4152,-7050.210299999999,-2793.9836999999993,-9844.194
40,1887.2023,4815.5481,7742.1426,0.0,0.0,0.0,-4843.2244,-42953.501,2185.2253,24297.7159,-5153.7231,4591.1338,-2459.8564,-6868.891200000002,-3022.4457000000007,-9891.336900000002
41,1961.5748,4848.4994,7753.2645,0.0,0.0,0.0,-4892.7331,-43044.3435,2193.6426,24337.2834,-5045.4508,4574.086,-2449.0739,-6842.811900000008,-2920.4386999999992,-9763.250600000007
42,1923.3216,4790.7946,7718.8953,0.0,0.0,0.0,-4827.0355,-43137.2959,2187.9711,24246.1681,-4937.1022,4596.1376,-2467.2235,-7097.180699999997,-2808.1881000000003,-9905.368799999998
43,1990.5369,4880.0907,7774.4407,0.0,0.0,0.0,-4928.7211,-43005.0895,2194.7101,24288.5204,-5016.0195,4564.2486,-2430.7198,-6805.511799999997,-2882.4907000000003,-9688.002499999997
44,1977.1673,4845.3671,7718.3062,0.0,0.0,0.0,-4899.5866,-43056.1867,2162.6306,24270.7947,-4935.4815,4580.3656,-2459.5544,-6981.507399999999,-2814.6702999999998,-9796.177699999998

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,14.8223,47.4246,58.9673,0.0,0.0,0.0,-9.225,-137.3939,12.0462,96.6734,-34.4835,62.9821,-55.1239,83.31490000000001,-26.625299999999996,56.689600000000006
1,14.5603,55.7588,59.8795,0.0,0.0,0.0,-6.0907,-133.5253,15.547,91.9367,-35.3283,61.9851,-55.0667,98.06630000000001,-28.409899999999993,69.65640000000002
2,14.8613,46.8186,58.1141,0.0,0.0,0.0,-10.4764,-135.6129,13.0841,92.4667,-33.1574,62.7174,-55.4216,79.25550000000001,-25.861600000000003,53.393900000000016
3,14.9306,49.0885,54.5109,0.0,0.0,0.0,-7.8332,-133.0892,13.4916,92.962,-35.5694,62.8592,-55.3627,84.0612,-28.072899999999997,55.9883
4,11.0991,53.5302,57.4109,0.0,0.0,0.0,-7.0842,-140.3724,14.0421,99.7484,-35.2728,61.4134,-54.4947,88.37410000000001,-28.354099999999995,60.02000000000002
5,23.402,56.3398,59.0701,0.0,0.0,0.0,-7.4934,-136.8887,13.5667,96.4676,-34.3671,61.9662,-54.6365,104.46409999999997,-27.037399999999998,77.4267
6,10.4497,42.7744,54.4138,0.0,0.0,0.0,-4.3281,-135.1884,14.3479,93.9267,-34.502,62.4245,-55.0957,76.39599999999999,-27.1732,49.222799999999985
7,12.0752,45.9142,59.3828,0.0,0.0,0.0,-6.9792,-135.3844,14.6138,96.052,-34.9207,61.9756,-54.8735,85.6744,-27.818599999999996,57.85580000000001
8,15.0116,50.025,55.9493,0.0,0.0,0.0,-8.5236,-133.0214,11.944,94.0297,-36.4607,62.8781,-55.0325,85.4146,-28.615099999999998,56.799499999999995
9,14.6559,57.6166,58.83,0.0,0.0,0.0,-5.0128,-135.3237,18.4667,94.5344,-35.3229,61.0731,-54.152,103.7671,-28.4018,75.36529999999998
10,19.8135,45.1079,59.285,0.0,0.0,0.0,-5.208,-130.591,10.9484,88.741,-36.3957,62.3442,-54.7985,88.0968,-28.849999999999994,59.2468
11,13.6565,52.6592,57.722,0.0,0.0,0.0,-5.6182,-136.0626,16.4824,95.2928,-35.8095,61.3,-54.2982,94.1321,-28.807700000000004,65.3244
12,20.1942,54.7494,59.2103,0.0,0.0,0.0,-9.7894,-137.265,14.1612,96.2785,-34.4441,62.0938,-54.4693,97.5392,-26.819599999999994,70.71959999999999
13,16.9006,52.7865,55.2128,0.0,0.0,0.0,-8.9495,-136.7997,16.036,99.873,-35.3865,62.3725,-54.5784,95.0597,-27.592399999999998,67.46730000000001
14,15.408,51.8705,59.8221,0.0,0.0,0.0,-8.9791,-132.0528,13.3966,97.319,-38.4487,61.9614,-54.6913,96.7843,-31.178600000000003,65.6057
15,16.2541,55.4189,54.5568,0.0,0.0,0.0,-8.3362,-137.5071,17.2003,99.8537,-36.4748,61.3944,-54.4804,97.4405,-29.560800000000008,67.87969999999999
16,10.6743,56.5668,53.821,0.0,0.0,0.0,-6.5251,-138.206,13.0963,99.4022,-34.6829,62.2828,-54.6814,88.82950000000001,-27.08149999999999,61.74800000000002
17,16.7162,49.0026,54.6389,0.0,0.0,0.0,-5.237,-130.3501,13.0867,90.7777,-34.3852,61.8481,-54.9859,88.63499999999999,-27.522999999999996,61.111999999999995
18,15.1099,50.8615,57.1418,0.0,0.0,0.0,-9.9738,-132.3363,11.6867,92.9697,-35.6843,62.5899,-54.8921,85.45950000000002,-27.9865,57.47300000000001
19,23.2444,43.5891,56.2854,0.0,0.0,0.0,-8.9184,-136.651,12.4417,97.7914,-34.1508,62.3631,-54.8168,87.78259999999997,-26.604499999999994,61.17809999999997
20,16.4553,54.6389,54.7958,0.0,0.0,0.0,-8.325,-140.6409,17.2657,98.2328,-33.445,62.1977,-54.7952,92.4226,-26.042500000000004,66.3801
21,17.106,53.6671,54.9174,0.0,0.0,0.0,-7.7986,-139.4806,13.3946,101.3273,-33.7412,62.467,-55.2024,93.13319999999997,-26.476599999999998,66.65659999999998
22,10.1082,57.41,59.426,0.0,0.0,0.0,-10.7287,-138.6291,14.6984,96.6684,-33.6041,61.9662,-54.5065,88.95320000000001,-26.144400000000005,62.808800000000005
23,11.4048,54.5157,56.1005,0.0,0.0,0.0,-9.2743,-126.9235,15.8391,83.3091,-35.1663,61.5693,-54.9851,84.9714,-28.582100000000004,56.389300000000006
24,14.6229,54.6787,49.1288,0.0,0.0,0.0,-10.135,-129.1027,13.6276,90.0131,-35.2105,61.9378,-54.7416,82.83339999999998,-28.0143,54.819099999999985
25,20.048,47.6337,58.2647,0.0,0.0,0.0,-9.1454,-129.1619,14.0551,89.2047,-33.14,61.5976,-53.9834,90.89889999999998,-25.525800000000004,65.37309999999998
26,16.717,52.8596,54.2274,0.0,0.0,0.0,-8.8414,-130.2033,14.559,89.8446,-36.0189,61.9473,-54.4567,89.1629,-28.5283,60.63459999999999
27,7.5659,53.2888,54.9087,0.0,0.0,0.0,-7.7966,-131.5269,13.3411,89.2987,-33.6442,62.245,-54.6709,79.07969999999999,-26.070100000000004,53.00959999999999
28,22.5462,50.0858,53.0509,0.0,0.0,0.0,-10.6136,-133.4046,13.4091,97.5175,-34.0957,61.4795,-54.7217,92.5913,-27.337899999999998,65.2534
29,19.9202,56.4359,57.2399,0.0,0.0,0.0,-6.2355,-132.0737,13.2414,87.1458,-32.8147,61.5315,-54.615,95.67399999999999,-25.898200000000003,69.77579999999998
30,18.0624,39.2537,54.3511,0.0,0.0,0.0,-5.2937,-138.6173,17.4984,100.2742,-33.6716,61.0921,-54.1244,85.5288,-26.703899999999997,58.82490000000001
31,18.2631,56.9553,51.4145,0.0,0.0,0.0,-11.447,-133.28,11.7006,93.459,-36.1931,61.9095,-54.0491,87.0655,-28.332700000000003,58.732800000000005
32,14.1819,47.2357,53.228,0.0,0.0,0.0,-8.5958,-139.0257,13.7189,99.747,-32.8978,61.7394,-54.832,80.49000000000001,-25.990399999999994,54.49960000000001
33,14.6572,48.0164,59.0119,0.0,0.0,0.0,-9.0257,-125.131,13.3904,85.7877,-35.85,60.9267,-53.8263,86.70689999999999,-28.749600000000008,57.957299999999975
34,17.6714,58.6584,61.1033,0.0,0.0,0.0,-11.3367,-132.3834,13.4146,91.4517,-33.6163,62.0938,-54.615,98.57929999999999,-26.137500000000003,72.4418
35,22.1345,55.3521,53.0986,0.0,0.0,0.0,-6.729,-130.3985,11.8611,90.5664,-35.6619,62.7033,-55.366,95.88519999999997,-28.324600000000004,67.56059999999997
36,20.0216,52.0243,54.5043,0.0,0.0,0.0,-9.911,-133.7572,15.1565,93.6228,-33.244,61.7205,-54.0753,91.66129999999997,-25.598799999999997,66.06249999999997
37,17.9502,53.3486,50.5322,0.0,0.0,0.0,-8.6219,-134.9055,14.5645,94.2217,-33.7412,62.3536,-54.6985,87.08980000000001,-26.086100000000002,61.0037
38,14.8745,46.965,57.4633,0.0,0.0,0.0,-7.8159,-135.6017,14.6408,93.6016,-33.3692,62.708,-55.2907,84.1276,-25.951900000000002,58.17569999999999
39,15.138,49.9087,58.2393,0.0,0.0,0.0,-9.7182,-135.7354,12.4257,93.2687,-32.0434,62.9537,-54.3868,83.52680000000001,-23.4765,60.050300000000014
40,14.5344,57.7452,64.1534,0.0,0.0,0.0,-9.81,-134.5917,15.0154,93.9695,-34.5019,61.8906,-54.2857,101.01619999999998,-26.897,74.1192
41,18.0477,47.033,56.6211,0.0,0.0,0.0,-6.2325,-136.4943,14.7709,97.6699,-33.5823,62.2071,-55.4625,91.41579999999999,-26.837699999999998,64.57809999999998
42,14.3282,51.9891,58.6786,0.0,0.0,0.0,-10.08,-133.4762,12.1956,92.401,-33.7814,63.2608,-55.6574,86.0363,-26.177999999999997,59.85830000000001
43,16.3632,47.5491,54.0201,0.0,0.0,0.0,-6.0614,-133.5228,14.1952,93.3779,-33.3679,62.6466,-55.7657,85.9213,-26.487000000000002,59.4343
44,24.7513,45.3279,58.9815,0.0,0.0,0.0,-8.4024,-129.5327,13.0116,88.436,-33.9447,62.6277,-55.3483,92.5732,-26.665300000000002,65.90790000000001

DELTA Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-1.865174681370263e-13,-9.999999991805453e-05,-6.608047442568932e-13,0.0,0.0,0.0,-62.45370000000039,-25.586900000004817,2.255973186038318e-13,-3.268496584496461e-13,49.00160000000023,-48.618099999999515,80.68090000000024,-88.04070000000381,81.06440000000096,-6.976300000004208
1,9.769962616701378e-14,5.186961971048731e-13,0.00010000000020937705,0.0,0.0,0.0,-63.16669999999951,-34.77519999999757,2.4868995751603507e-14,2.0179413695586845e-12,51.91760000000055,-43.17959999999961,72.21109999999967,-97.94179999999102,80.94910000000061,-16.99269999999177
2,-1.9895196601282805e-13,-3.979039320256561e-13,-2.2026824808563106e-13,0.0,0.0,0.0,-59.96440000000031,-37.537000000003985,3.552713678800501e-14,8.526512829121202e-13,47.32419999999997,-44.80020000000013,74.03259999999987,-97.50139999999809,76.55659999999972,-20.9448000000002
3,-0.00010000000006193943,-1.6342482922482304e-13,2.2026824808563106e-13,0.0,0.0,0.0,-61.77669999999947,-38.33959999999422,-1.652011860642233e-13,-4.689582056016661e-13,49.904699999999735,-44.960900000000166,75.40539999999996,-100.11639999998796,80.34919999999954,-19.76719999998661
4,1.3500311979441904e-13,-0.00010000000005305765,0.00010000000006016307,0.0,0.0,0.0,-62.578899999999756,-33.069900000002434,1.1901590823981678e-13,9.999999787169145e-05,46.10970000000024,-44.93250000000044,73.6896999999997,-95.64870000000793,74.8668999999995,-20.781800000009333
5,4.263256414560601e-14,-2.5579538487363607e-13,8.242295734817162e-13,0.0,0.0,0.0,-65.60229999999986,-27.99360000000476,-1.4566126083082054e-13,-5.684341886080802e-14,49.88729999999993,-46.387899999999874,75.92430000000006,-93.59590000000281,79.42370000000011,-14.172200000002718
6,-1.0658141036401503e-13,-6.679101716144942e-13,-6.465938895416912e-13,0.0,0.0,0.0,-64.76459999999923,-20.77799999999752,2.0961010704922955e-13,9.999999745957666e-05,46.012199999999716,-47.082400000000156,76.94900000000021,-85.54249999999891,75.87879999999979,-9.663700000001405
7,-5.329070518200751e-15,1.6342482922482304e-13,3.126388037344441e-13,0.0,0.0,0.0,-60.47709999999983,-31.67919999999404,8.348877145181177e-14,-9.999999780063717e-05,46.98740000000031,-46.30750000000013,76.92570000000009,-92.1563999999927,77.60560000000027,-14.550799999992442
8,-1.829647544582258e-13,-3.623767952376511e-13,2.2026824808563106e-13,0.0,0.0,0.0,-65.9128999999998,-26.953599999998545,-4.085620730620576e-14,2.7711166694643907e-12,47.41490000000013,-45.26329999999972,77.50099999999995,-92.86649999999274,79.65260000000036,-13.213899999992378
9,-2.6645352591003757e-14,-6.181721801112872e-13,-7.105427357601002e-14,0.0,0.0,0.0,-53.588899999999256,-30.112500000003735,-5.3290705182007514e-14,-0.00010000000065701897,46.514,-42.05029999999935,70.01130000000008,-83.70150000000919,74.47500000000073,-9.226500000008443
10,-2.4868995751603507e-14,-2.842170943040401e-14,-1.4210854715202004e-13,0.0,0.0,0.0,-58.40779999999958,-28.368399999999724,-2.3447910280083306e-13,1.8047785488306545e-12,44.01100000000039,-46.964300000000094,77.62840000000017,-86.77619999999362,74.67510000000047,-12.1010999999936
11,5.1514348342607263e-14,5.684341886080802e-14,-2.4868995751603507e-13,0.0,0.0,0.0,-65.78359999999964,-33.35979999999583,-1.2789769243681803e-13,-7.389644451905042e-13,47.89970000000055,-46.803700000000205,76.97160000000014,-99.1433999999983,78.06760000000048,-21.07579999999919
12,-8.881784197001252e-14,6.039613253960852e-13,0.00010000000084886551,0.0,0.0,0.0,-67.19950000000028,-29.048900000001026,-0.00010000000019338984,-0.00010000000075649496,44.902400000000235,-47.5313,77.78730000000022,-96.24849999999861,75.15840000000044,-21.09009999999907
13,-6.039613253960852e-14,-0.00010000000003884679,2.4158453015843406e-13,0.0,0.0,0.0,-64.14320000000015,-29.822499999997973,0.00010000000025911504,-0.00010000000152388111,46.296600000000055,-48.57080000000002,77.22710000000019,-93.9658000000038,74.95290000000023,-19.012900000004933
14,-9.99999998452239e-05,-7.105427357601002e-15,3.197442310920451e-13,0.0,0.0,0.0,-67.70229999999948,-16.421199999994712,3.552713678800501e-14,0.00010000000061438641,42.89909999999972,-48.145500000000396,76.71679999999974,-84.12349999999489,71.47039999999906,-12.653099999995831
15,-1.2079226507921703e-13,5.755396159656812e-13,9.999999958409944e-05,0.0,0.0,0.0,-65.51699999999956,-17.43960000000041,-2.842170943040401e-14,-0.00010000000145282684,54.50240000000035,-46.43509999999956,78.8515000000003,-82.95660000000073,86.91880000000108,3.9621999999994557
16,-9.769962616701378e-14,-3.979039320256561e-13,-0.00010000000028753675,0.0,0.0,0.0,-62.2294999999993,-23.76460000000057,1.5631940186722204e-13,4.547473508864641e-13,42.215099999999644,-46.46349999999989,77.2783,-85.99420000000119,73.02989999999976,-12.964300000001884
17,-1.5631940186722204e-13,-1.9895196601282805e-13,-7.815970093361102e-14,0.0,0.0,0.0,-67.92979999999997,-26.82180000000119,-1.6342482922482304e-13,-1.2647660696529783e-12,46.743299999999465,-45.32949999999967,76.95590000000026,-94.75160000000847,78.36970000000005,-16.381900000010233
18,-0.00010000000004950493,-2.1316282072803006e-14,3.268496584496461e-13,0.0,0.0,0.0,-67.5880000000004,-24.124599999998225,2.007283228522283e-13,1.4637180356658064e-12,52.08059999999943,-47.51240000000058,78.21199999999996,-91.71269999999922,82.78019999999881,-8.932500000000857
19,4.263256414560601e-14,-7.673861546209082e-13,9.999999995358166e-05,0.0,0.0,0.0,-68.26419999999918,-23.642400000002283,-1.4566126083082054e-13,9.99999993638312e-05,52.92570000000034,-47.88089999999963,79.30329999999998,-91.90640000000482,84.3481000000007,-7.558300000005033
20,7.815970093361102e-14,-7.815970093361102e-14,7.815970093361102e-13,0.0,0.0,0.0,-66.22619999999988,-16.0593999999968,3.801403636316536e-13,1.5916157281026244e-12,41.860899999999965,-45.3861,78.03700000000023,-82.28559999999028,74.5118000000002,-7.77379999998962
21,-9.999999998200337e-05,-3.339550858072471e-13,2.7000623958883807e-13,0.0,0.0,0.0,-68.11519999999936,-17.475799999995473,-9.999999966581186e-05,8.384404281969182e-13,43.56680000000012,-47.24779999999954,78.50429999999993,-85.59119999998778,74.8233000000005,-10.767899999987733
22,1.2434497875801753e-13,-1.4210854715202004e-13,-9.999999981857854e-05,0.0,0.0,0.0,-59.746900000000664,-18.991299999999796,-9.999999998200337e-05,2.2879476091475226e-12,40.32079999999995,-44.07730000000008,73.62989999999995,-78.73839999999481,69.87339999999982,-8.864999999995447
23,2.3092638912203256e-14,-7.815970093361102e-14,-4.405364961712621e-13,0.0,0.0,0.0,-62.934299999999936,-18.67189999999833,1.438849039914203e-13,-9.999999889487299e-05,45.541900000000304,-44.11040000000037,74.1436,-81.60629999999365,75.57509999999994,-6.031199999993262
24,7.283063041541027e-14,9.999999968357542e-05,-4.973799150320701e-13,0.0,0.0,0.0,-61.45720000000005,-22.42830000000268,-1.971756091734278e-13,1.2789769243681803e-13,47.926600000000555,-44.69150000000021,75.4560000000003,-83.88540000000694,78.69110000000063,-5.194300000005846
25,9.999999997845066e-05,0.00010000000052201585,9.999999992515995e-05,0.0,0.0,0.0,-65.5966000000002,-18.308499999998332,9.999999978660412e-05,-1.5916157281026244e-12,40.465700000000325,-47.60210000000001,74.50570000000009,-83.90469999999898,67.36930000000041,-16.5353999999963
26,-9.999999987542196e-05,-2.2737367544323206e-13,-2.4158453015843406e-13,0.0,0.0,0.0,-63.131499999999754,-14.645099999995296,-2.575717417130363e-13,3.552713678800501e-13,48.35220000000024,-46.43510000000079,76.25690000000013,-77.77669999999553,78.17399999999958,0.39730000000359667
27,5.595524044110789e-14,-6.465938895416912e-13,0.00010000000015253363,0.0,0.0,0.0,-63.888900000000504,-16.72849999999454,9.592326932761353e-14,0.00010000000048648872,48.3304000000001,-48.07940000000064,76.75959999999979,-80.61719999999853,77.01059999999924,-3.6065999999997445
28,0.0,7.460698725481052e-13,1.8474111129762605e-13,0.0,0.0,0.0,-58.75549999999989,-18.166800000000734,-9.999999989496189e-05,-9.99999993638312e-05,40.85149999999991,-45.72160000000039,73.25380000000035,-76.9224999999969,68.38369999999986,-8.538799999997025
29,2.1316282072803006e-14,4.050093593832571e-13,-9.999999971199713e-05,0.0,0.0,0.0,-57.02890000000002,-14.92730000000384,-9.999999986298747e-05,9.999999953436145e-05,39.032900000000254,-45.37199999999934,73.8226000000002,-71.95630000000257,67.4835000000011,-4.472800000001911
30,-9.999999995002895e-05,2.0605739337042905e-13,-1.4210854715202004e-13,0.0,0.0,0.0,-63.21270000000021,-19.087399999994773,-5.3290705182007514e-14,-1.5631940186722204e-13,48.439899999999724,-44.32780000000018,75.45200000000008,-82.3001999999869,79.56409999999963,-2.7360999999877365
31,1.2079226507921703e-13,5.329070518200751e-13,-1.3500311979441904e-13,0.0,0.0,0.0,-53.06020000000001,-15.287300000002432,1.2256862191861728e-13,-1.0800249583553523e-12,49.013700000000014,-44.31830000000016,71.28119999999973,-68.34749999999924,75.97659999999958,7.629099999999873
32,4.085620730620576e-14,-7.318590178329032e-13,6.394884621840902e-14,0.0,0.0,0.0,-59.20689999999928,-16.92490000000376,-1.509903313490213e-13,-6.110667527536862e-13,42.03579999999992,-44.6727000000006,73.36040000000014,-76.13180000000852,70.72349999999946,-5.408300000010875
33,1.0302869668521453e-13,-9.999999976884055e-05,0.00010000000062859726,0.0,0.0,0.0,-62.577300000000065,-21.116599999995145,9.999999997489795e-05,0.00010000000187915248,48.921500000000016,-43.359099999999685,72.44350000000014,-83.69369999999148,78.00590000000048,-5.6877999999941835
34,-4.973799150320701e-14,2.5579538487363607e-13,-9.999999952725602e-05,0.0,0.0,0.0,-62.99329999999993,-19.45979999999571,6.394884621840902e-14,-2.2026824808563106e-12,49.41430000000069,-45.43350000000045,77.6732000000004,-82.45320000000231,81.65400000000064,-0.7992000000025996
35,-0.00010000000008503207,6.394884621840902e-14,-6.465938895416912e-13,0.0,0.0,0.0,-62.11479999999965,-26.236399999997275,7.815970093361102e-14,-2.984279490192421e-13,55.403599999999585,-42.63619999999979,74.82760000000009,-88.35129999999779,87.59499999999989,-0.7562999999983617
36,3.552713678800501e-14,4.263256414560601e-14,5.115907697472721e-13,0.0,0.0,0.0,-70.34819999999951,-15.43590000000404,5.1514348342607263e-14,1.0089706847793423e-12,47.75319999999951,-47.21009999999988,77.6356000000001,-85.78410000000098,78.17869999999972,-7.605400000000344
37,-3.552713678800501e-15,-6.465938895416912e-13,-3.552713678800501e-13,0.0,0.0,0.0,-68.44790000000022,-17.52139999999858,-4.796163466380676e-14,1.8758328224066645e-12,46.450800000000136,-48.50929999999934,79.53089999999978,-85.96929999999911,77.47240000000058,-8.4969000000008
38,1.2612133559741778e-13,-0.00010000000006016307,3.481659405224491e-13,0.0,0.0,0.0,-69.23289999999957,-15.20020000000585,-3.2862601528904634e-13,-1.8616219676914625e-12,50.57320000000063,-50.61669999999995,79.30180000000017,-84.43320000000696,79.25830000000084,-5.17490000000565
39,-7.993605777301127e-14,-4.973799150320701e-14,1.8474111129762605e-13,0.0,0.0,0.0,-69.48270000000073,-22.247399999997953,-2.220446049250313e-13,5.400124791776761e-13,56.400199999999565,-48.30619999999996,81.22340000000008,-91.73010000000104,89.3173999999997,-2.412699999998175
40,5.329070518200751e-15,2.984279490192421e-13,-0.00010000000006016307,0.0,0.0,0.0,-60.249000000000194,-24.146900000004223,-2.2737367544323206e-13,-7.531752999057062e-13,47.50870000000011,-47.54549999999954,77.65310000000008,-84.39600000000605,77.61630000000065,-6.77970000000542
41,-1.4921397450962104e-13,0.00010000000055754299,9.999999959120487e-05,0.0,0.0,0.0,-69.58810000000001,-19.38990000000041,-1.5987211554602254e-14,7.815970093361102e-13,44.332599999999694,-46.72330000000002,80.08179999999984,-88.97779999999443,77.69109999999951,-11.286699999994454
42,-7.638334409421077e-14,9.999999998200337e-05,1.8474111129762605e-13,0.0,0.0,0.0,-69.8585000000002,-9.79470000000316,1.2434497875801753e-14,1.6626700016786344e-12,41.92550000000043,-47.70610000000032,80.52870000000024,-79.65310000000342,74.74810000000036,-4.905000000002609
43,7.105427357601002e-15,1.7763568394002505e-13,-2.7000623958883807e-13,0.0,0.0,0.0,-68.1340999999998,-21.007499999998544,-9.999999963383743e-05,-0.00010000000160914624,48.18200000000051,-49.15679999999971,80.48639999999986,-89.14180000000309,79.51160000000064,-9.63020000000062
44,-9.947598300641403e-14,-6.821210263296962e-13,0.00010000000007437393,0.0,0.0,0.0,-70.02420000000069,-27.109500000002043,-1.829647544582258e-13,1.5063505998114124e-12,51.60210000000005,-49.04340000000047,78.87659999999994,-97.1336000000094,81.43529999999953,-15.69830000001079


