#Frame    NC1[native] NC1[nonnative] NC1[mindist] NC1[maxdist]
     797            0              0     104.5366     178.3261
     798            0              0     100.3662     174.6444
     799            0              0      99.0826     176.0861
     800            0              0      96.8394     173.4150
     801            0              0      98.7639     171.6931
     802            0              0      97.7516     173.3109
     803            0              0      97.4692     171.0361
     804            0              0      94.6393     169.0343
     805            0              0      97.1100     168.9284
     806            0              0      95.5160     170.6787
     807            0              0      97.7934     172.9013
     808            0              0      99.3764     176.0134
     809            0              0      98.2255     173.8335
     810            0              0      96.5966     170.9939
     811            0              0      97.2223     174.3199
     812            0              0      99.4171     174.7131
     813            0              0      99.6805     169.7227
     814            0              0      98.2572     168.3782
     815            0              0      98.1146     166.3077
     816            0              0     100.7057     170.9050
     817            0              0     100.3555     174.7556
     818            0              0     102.9902     172.5639
     819            0              0     102.0971     170.9456
     820            0              0      99.2127     168.7621
     821            0              0      98.6452     169.5498
     822            0              0      99.5919     173.7474
     823            0              0      99.3617     170.7029
     824            0              0     102.7609     175.8577
     825            0              0     106.3917     175.8268
     826            0              0     105.1173     175.0501
     827            0              0     106.6195     177.6618
     828            0              0     107.7763     180.5417
     829            0              0     107.1575     180.0850
     830            0              0     107.1081     180.4092
     831            0              0     106.8812     178.6349
     832            0              0     106.9374     183.8290
     833            0              0     106.3823     188.3284
     834            0              0     106.1162     185.9310
     835            0              0     105.5980     187.0465
     836            0              0     106.2308     185.6309
     837            0              0     105.8466     187.0304
     838            0              0     106.7130     185.9186
     839            0              0     106.7664     182.8310
     840            0              0     108.5549     181.8583
     841            0              0     107.6584     185.1188
     842            0              0     107.1550     184.9333
     843            0              0     105.8845     180.8559
     844            0              0     108.8080     184.4335
     845            0              0     107.0097     186.4074
     846            0              0     107.1677     185.4976
     847            0              0     107.4212     184.7467
     848            0              0     107.3338     183.2115
     849            0              0     107.1570     182.2120
     850            0              0     107.2277     180.8105
     851            0              0     104.3606     181.2475
     852            0              0     104.2644     180.7972
     853            0              0     105.1179     182.2065
     854            0              0     106.9223     184.0078
     855            0              0     108.1540     181.6828
     856            0              0     107.3450     183.5061
     857            0              0     108.2706     183.6855
     858            0              0     106.6538     181.3142
     859            0              0     106.6606     179.9874
     860            0              0     107.8342     180.8256
     861            0              0     107.6888     182.8229
     862            0              0     107.2288     184.0121
     863            0              0     107.8682     184.0342
     864            0              0     107.9633     184.3317
     865            0              0     108.1175     182.4862
     866            0              0     106.8565     180.9842
     867            0              0     105.7072     179.9790
     868            0              0     104.1373     181.2840
     869            0              0     105.4857     182.1050
     870            0              0     106.8262     180.1417
     871            0              0     105.3450     183.8375
     872            0              0     108.1761     183.9540
     873            0              0     109.5915     182.1327
     874            0              0     107.8249     184.4999
     875            0              0     107.6402     186.8917
     876            0              0     107.6405     185.7830
     877            0              0     108.2640     183.9517
     878            0              0     109.3491     182.8061
     879            0              0     107.9460     181.0441
     880            0              0     107.6037     180.7927
     881            0              0     109.3123     182.2400
     882            0              0     104.6169     178.2395
     883            0              0     104.5156     175.2077
     884            0              0     103.7031     171.3814
     885            0              0     104.6998     175.4748
     886            0              0     104.2536     172.4268
     887            0              0     106.4700     178.5341
     888            0              0     106.1408     177.5766
     889            0              0     108.4930     178.8849
     890            0              0     106.6932     174.6586
     891            0              0     106.3494     174.3407
     892            0              0     105.9371     175.8397
     893            0              0     107.0484     175.1396
     894            0              0     108.2006     175.2284
     895            0              0     108.8784     174.5051
     896            0              0     105.7354     177.0095
     897            0              0     103.7666     178.4303
     898            0              0     104.0248     177.4128
     899            0              0     104.3942     176.4366
     900            0              0     106.9492     177.9312
     901            0              0     104.5977     184.1448
     902            0              0     103.8753     186.1033
     903            0              0     102.5793     186.1450
     904            0              0     103.6196     186.3543
     905            0              0     104.7195     186.8167
     906            0              0     101.8312     186.6271
     907            0              0     106.0141     189.3669
     908            0              0     105.0231     183.7400
     909            0              0     106.1087     184.7522
     910            0              0     105.8393     184.8601
     911            0              0     106.6947     186.5404
     912            0              0     106.7322     185.8384
     913            0              0     104.6359     188.2113
     914            0              0     105.1035     185.3272
     915            0              0     105.3787     186.1043
     916            0              0     105.1713     190.7922
     917            0              0     105.4843     191.9525
     918            0              0     104.8563     186.6818
     919            0              0     105.9855     189.3966
     920            0              0     103.2230     190.1822
     921            0              0     105.0161     188.2292
     922            0              0     106.1823     190.7483
     923            0              0     102.5221     188.1499
     924            0              0     105.2624     187.4798
     925            0              0     101.4083     188.4543
     926            0              0     104.2417     192.4765
     927            0              0     107.6915     190.6381
     928            0              0      95.9375     183.8564
     929            0              0      94.4934     180.0670
     930            0              0      93.1798     178.8854
     931            0              0      90.5647     176.5904
     932            0              0      91.7674     175.0358
     933            0              0     108.1910     185.9346
     934            0              0     108.6523     195.0141
     935            0              0      97.3570     180.8797
     936            0              0      95.1960     174.5957
     937            0              0      96.0771     172.6029
     938            0              0     101.4675     174.9044
     939            0              0     100.2348     175.9194
     940            0              0     103.7908     179.3497
     941            0              0     110.6511     183.4262
     942            0              0     112.6536     187.7418
     943            0              0     112.0080     186.9586
     944            0              0     111.4414     186.5269
     945            0              0     111.3124     188.5705
     946            0              0     112.0917     185.1892
     947            0              0     111.2431     185.1080
     948            0              0     110.0658     185.7752
     949            0              0     115.3293     189.6814
     950            0              0     111.2586     185.4667
     951            0              0     116.6577     188.9875
     952            0              0     105.8317     182.7671
     953            0              0     114.5499     189.7577
     954            0              0     108.8263     182.8163
     955            0              0     114.6796     187.0205
     956            0              0     108.4868     188.0768
     957            0              0     109.7460     182.6158
     958            0              0      98.3130     177.4017
     959            0              0     103.7651     180.4170
     960            0              0     108.2917     181.8206
     961            0              0     112.3413     187.4031
     962            0              0     113.9364     192.8695
     963            0              0     121.8498     196.5464
     964            0              0     117.0265     195.8410
     965            0              0     115.7710     192.4580
     966            0              0     118.8410     192.8675
     967            0              0     112.3416     191.5111
     968            0              0     112.5541     192.1569
     969            0              0     112.2460     192.5379
     970            0              0     116.9386     197.4650
     971            0              0     111.4927     190.8024
     972            0              0     115.0667     194.1803
     973            0              0     116.6107     197.0809
     974            0              0     116.6456     194.9770
     975            0              0     103.1947     182.2043
     976            0              0     101.7970     183.8943
     977            0              0     107.0357     188.0310
     978            0              0      99.2732     181.2648
     979            0              0     108.4261     188.5155
     980            0              0     104.1727     188.2956
     981            0              0     101.0000     191.3825
     982            0              0     111.1228     194.7597
     983            0              0     115.5069     197.0999
     984            0              0     120.8646     201.7024
     985            0              0     123.3326     204.9495
     986            0              0     122.7947     203.8536
     987            0              0     126.0483     202.1404
     988            0              0     117.0681     199.8750
     989            0              0     117.8801     197.8871
     990            0              0     129.9123     211.0755
     991            0              0     134.8683     211.2139
     992            0              0     139.2082     222.0256
     993            0              0     146.5711     229.3974
     994            0              0     148.7080     231.5122
     995            0              0     158.8289     234.9074
     996            0              0     147.9451     228.0743
     997            0              0     134.8345     217.1455
     998            0              0     135.9842     213.9580
     999            0              0     126.4341     205.6847
    1000            0              0     116.9273     199.5135
    1001            0              0     129.1826     207.6619
    1002            0              0     120.4560     200.0180
    1003            0              0     129.4251     209.2769
    1004            0              0     125.6541     203.8225
    1005            0              0     124.9561     204.1836
    1006            0              0     128.6073     213.2618
    1007            0              0     144.6079     220.1567
    1008            0              0     150.3456     224.9874
    1009            0              0     136.7078     215.8459
    1010            0              0     128.9544     211.2581
    1011            0              0     134.6826     214.8901
    1012            0              0     139.7655     224.6514
    1013            0              0     136.0340     219.1488
    1014            0              0     143.9000     224.6575
    1015            0              0     137.9455     219.3477
    1016            0              0     128.2998     213.9467
    1017            0              0     120.7913     203.3161
    1018            0              0     124.7932     209.7302
    1019            0              0     121.4943     207.9245
    1020            0              0     118.6124     200.8657
    1021            0              0     119.5153     203.5966
    1022            0              0     115.2471     200.5716
    1023            0              0     123.2526     204.7006
    1024            0              0     106.2536     193.3018
    1025            0              0     116.3654     197.6410
    1026            0              0     111.9807     194.5942
    1027            0              0      94.3152     180.4237
    1028            0              0     101.8545     184.9668
    1029            0              0     104.2537     188.8048
    1030            0              0      97.2676     179.4651
    1031            0              0      81.5771     161.4639
    1032            0              0      73.6721     152.4608
    1033            0              0      71.2187     148.7298
    1034            0              0      70.8090     155.1316
    1035            0              0      69.2462     150.2684
    1036            0              0      68.1520     148.8249
    1037            0              0      64.8774     140.2695
    1038            0              0      72.1272     147.3971
    1039            0              0      67.2441     149.8296
    1040            0              0      74.8217     155.5008
    1041            0              0      82.7626     161.9916
    1042            0              0      83.7745     163.7440
    1043            0              0      80.6845     157.2730
    1044            0              0      83.7671     160.1161
    1045            0              0      79.2107     162.1798
    1046            0              0      78.4278     158.1874
    1047            0              0      82.1484     164.0127
    1048            0              0      82.7867     161.6327
    1049            0              0      80.9465     164.8377
    1050            0              0      92.7706     167.7915
    1051            0              0      85.1885     159.4870
    1052            0              0      81.0140     162.2654
    1053            0              0      78.7228     159.4952
    1054            0              0      73.9312     150.9814
    1055            0              0      88.8231     167.2658
    1056            0              0      87.4377     166.3247
    1057            0              0      85.3969     166.0534
    1058            0              0      95.2269     168.6616
    1059            0              0      87.2988     168.6217
    1060            0              0      86.9679     171.4444
    1061            0              0      85.9876     163.2982
    1062            0              0      94.3280     173.7521
    1063            0              0     100.8453     175.8721
    1064            0              0      93.2880     175.7639
    1065            0              0      96.3035     176.6061
    1066            0              0      88.5130     166.2361
    1067            0              0      86.6965     168.1344
    1068            0              0      76.2155     153.9485
    1069            0              0      74.3874     153.4561
    1070            0              0      74.7665     154.5037
    1071            0              0      63.9885     140.8955
    1072            0              0      74.1391     152.7823
    1073            0              0      70.4720     145.6629
    1074            0              0      65.2796     140.4772
    1075            0              0      63.6023     141.1315
    1076            0              0      69.2700     148.6460
    1077            0              0      71.3907     142.7751
    1078            0              0      75.9869     153.8338
    1079            0              0      79.6602     154.7778
    1080            0              0      87.2521     164.1927
    1081            0              0      90.3880     168.2331
    1082            0              0      87.1369     167.5462
    1083            0              0      89.8434     170.3266
    1084            0              0      92.0808     169.4701
    1085            0              0      94.5469     171.3311
    1086            0              0      94.5761     173.6941
    1087            0              0     103.5539     184.2464
    1088            0              0     118.0009     199.6556
    1089            0              0     113.7760     190.5543
    1090            0              0     119.7387     195.7390
    1091            0              0     116.9347     199.3788
    1092            0              0     127.2442     208.0856
    1093            0              0     118.1448     202.3554
    1094            0              0     123.6195     208.1990
    1095            0              0     112.4371     194.8329
    1096            0              0     112.9971     196.8576
    1097            0              0     105.2135     186.5401
    1098            0              0     105.8474     192.7516
    1099            0              0     117.7942     202.1852
    1100            0              0     123.5555     209.8294
    1101            0              0     127.5318     212.7729
    1102            0              0     117.0355     202.0234
    1103            0              0     112.4597     196.7009
    1104            0              0     102.7196     190.9324
    1105            0              0     103.9834     186.2941
    1106            0              0      91.7054     180.7771
    1107            0              0      94.1324     180.7025
    1108            0              0      93.6064     178.8240
    1109            0              0      95.1014     182.1644
    1110            0              0      95.7860     180.0472
    1111            0              0      93.5425     178.8715
    1112            0              0      95.1727     178.9790
    1113            0              0      95.7731     181.2117
    1114            0              0      94.3171     179.9500
    1115            0              0      94.4057     181.7428
    1116            0              0      93.3929     176.7711
    1117            0              0      92.5600     179.5454
    1118            0              0      95.8565     178.5757
    1119            0              0      94.2378     180.2363
    1120            0              0      89.3260     181.9369
    1121            0              0      94.9105     181.3527
    1122            0              0      94.0555     180.1323
    1123            0              0      90.4307     180.1307
    1124            0              0      90.5989     177.0710
    1125            0              0      81.8460     168.6002
    1126            0              0      84.9189     169.4704
    1127            0              0      84.2287     171.1064
    1128            0              0      82.8779     169.4238
    1129            0              0      85.3086     169.9270
    1130            0              0      84.4126     170.5984
    1131            0              0      85.1857     171.2746
    1132            0              0      85.8347     172.1885
    1133            0              0      84.6348     173.6747
    1134            0              0      82.0291     163.4077
    1135            0              0      80.4352     164.9623
    1136            0              0      82.7533     167.5034
    1137            0              0      88.5698     170.7028
    1138            0              0      85.4233     168.8722
    1139            0              0      92.2935     171.0824
    1140            0              0      88.5385     169.1631
    1141            0              0      89.3056     171.6405
    1142            0              0      87.3362     167.5494
    1143            0              0      87.0765     164.9019
    1144            0              0      86.3137     167.9884
    1145            0              0      93.2772     174.5369
    1146            0              0      97.6556     176.9656
    1147            0              0      96.1045     173.1418
    1148            0              0      99.7857     172.5856
    1149            0              0     107.5941     180.5110
    1150            0              0     109.7136     183.8772
    1151            0              0     119.1243     188.6040
    1152            0              0     109.7496     181.7316
    1153            0              0     119.9225     189.8354
    1154            0              0     117.4304     187.6527
    1155            0              0     103.5775     174.5110
    1156            0              0     103.1431     170.5678
    1157            0              0     104.6140     175.8876
    1158            0              0     110.0295     179.5029
    1159            0              0     108.6529     176.8354
    1160            0              0     111.9108     183.0556
    1161            0              0     130.6057     194.7471
    1162            0              0     124.5007     194.5534
    1163            0              0     122.8387     192.6197
    1164            0              0     126.1278     196.3537
    1165            0              0     125.7768     196.5159
    1166            0              0     114.4626     187.7560
    1167            0              0     105.7758     177.1429
    1168            0              0      96.8558     168.3701
    1169            0              0     103.4483     175.2728
    1170            0              0     109.2390     181.1227
    1171            0              0     110.1755     176.8655
    1172            0              0     117.1093     187.2482
    1173            0              0     108.7084     179.7124
    1174            0              0      97.4460     171.4397
    1175            0              0     101.7527     174.8229
    1176            0              0      96.9128     168.6826
    1177            0              0      99.1479     172.1229
    1178            0              0      99.5430     170.8141
    1179            0              0     101.9971     174.1108
    1180            0              0     101.5192     172.3473
    1181            0              0     101.4426     172.6387
    1182            0              0      92.7122     164.5557
    1183            0              0     102.8322     179.2704
    1184            0              0     103.2528     174.8670
    1185            0              0      96.2064     171.4724
    1186            0              0      93.3491     166.7503
    1187            0              0      90.8229     159.8683
    1188            0              0      95.9460     167.0867
    1189            0              0     106.9731     175.8432
    1190            0              0     100.2974     171.1351
    1191            0              0     104.5959     174.5740
    1192            0              0     105.2336     176.7287
    1193            0              0     105.3325     175.8739
    1194            0              0     114.8267     190.7695
    1195            0              0     119.5091     189.1501
    1196            0              0     127.7663     200.1686
    1197            0              0     116.9884     184.1505
    1198            0              0     115.7904     184.1821
    1199            0              0     127.6264     199.1556
    1200            0              0     130.3493     200.1705
    1201            0              0     118.6366     192.6581
    1202            0              0     103.3644     182.1967
    1203            0              0     103.6022     184.2535
    1204            0              0     102.5749     179.2784
    1205            0              0      99.4434     176.0984
    1206            0              0     102.9898     178.1134
    1207            0              0     106.3713     181.3996
    1208            0              0      94.6710     171.9802
    1209            0              0      83.9440     164.2020
    1210            0              0      93.2209     173.4102
    1211            0              0      89.6656     176.4329
    1212            0              0      90.7659     172.5096
    1213            0              0      94.2454     176.6682
    1214            0              0      84.9333     164.7855
    1215            0              0      82.5932     166.6754
    1216            0              0      79.7964     158.4674
    1217            0              0      85.0228     164.8784
    1218            0              0      75.5085     158.2095
    1219            0              0      76.9425     161.9613
    1220            0              0      77.6428     161.0747
    1221            0              0      74.5157     157.1419
    1222            0              0      74.7423     153.4911
    1223            0              0      77.1694     157.5401
    1224            0              0      76.2356     155.3228
    1225            0              0      74.6699     155.8866
    1226            0              0      71.4710     153.1373
    1227            0              0      73.1824     155.2958
    1228            0              0      73.7147     157.5676
    1229            0              0      73.9918     155.7749
    1230            0              0      63.6608     146.3634
    1231            0              0      68.3832     148.8248
    1232            0              0      69.2486     150.5757
    1233            0              0      68.2984     148.8865
    1234            0              0      71.5182     152.4364
    1235            0              0      75.2172     153.2533
    1236            0              0      77.1029     162.2754
    1237            0              0      80.6178     158.1746
    1238            0              0      82.7008     164.0962
    1239            0              0      83.3271     164.2208
    1240            0              0      88.0856     162.6110
    1241            0              0      89.1470     166.2780
    1242            0              0      85.1878     166.2722
    1243            0              0      80.8122     159.3424
    1244            0              0      82.3714     161.4057
    1245            0              0      84.7616     160.9801
    1246            0              0      82.8158     156.3941
    1247            0              0      77.1382     158.4573
    1248            0              0      77.4064     153.0389
    1249            0              0      89.1046     170.6292
    1250            0              0     103.0168     183.8896
    1251            0              0     103.7859     179.6506
    1252            0              0     101.0051     184.4072
    1253            0              0      96.1384     173.8090
    1254            0              0      90.8441     172.6752
    1255            0              0     103.7716     184.5794
    1256            0              0     111.4245     191.6967
    1257            0              0     109.1701     186.5500
    1258            0              0     105.9013     187.9310
    1259            0              0     109.4763     187.9314
    1260            0              0     112.8963     190.1144
    1261            0              0     108.1108     189.6549
    1262            0              0     121.6667     202.3337
    1263            0              0     124.4761     205.3892
    1264            0              0     126.3929     207.2227
    1265            0              0     116.9745     200.7410
    1266            0              0     122.7423     203.7598
    1267            0              0     117.7626     203.5438
    1268            0              0     118.7892     202.5073
    1269            0              0     121.4343     207.1919
    1270            0              0     120.0768     204.1511
    1271            0              0     120.3539     205.2431
    1272            0              0     119.3518     203.6691
    1273            0              0     118.9184     203.4318
    1274            0              0     122.0699     202.8489
    1275            0              0     121.9112     204.5987
    1276            0              0     113.2380     198.0877
    1277            0              0     119.0856     202.0579
    1278            0              0     114.6647     195.6989
    1279            0              0     114.2687     195.7502
    1280            0              0     119.1028     199.1300
    1281            0              0     115.9721     198.6988
    1282            0              0     116.3419     196.9215
    1283            0              0     120.6128     201.5402
    1284            0              0     120.3725     199.6760
    1285            0              0     117.7123     197.8261
    1286            0              0     115.6612     197.4705
    1287            0              0     119.7516     198.3505
    1288            0              0     119.4513     202.6919
    1289            0              0     122.6149     207.5598
    1290            0              0     118.7438     200.4947
    1291            0              0     120.5093     204.0284
    1292            0              0     120.4238     200.6327
    1293            0              0     128.4954     208.6843
    1294            0              0     127.2929     211.0394
    1295            0              0     125.0624     207.6803
    1296            0              0     123.8510     207.3470
    1297            0              0     124.8541     206.2516
    1298            0              0     119.4549     200.9341
    1299            0              0     120.1965     199.6334
    1300            0              0     128.7898     207.9748
    1301            0              0     137.4861     213.6475
    1302            0              0     140.0226     218.9079
    1303            0              0     140.0555     219.3340
    1304            0              0     137.1291     213.8803
    1305            0              0     124.9263     204.6224
    1306            0              0     126.5808     206.0155
    1307            0              0     123.1924     204.3662
    1308            0              0     117.8758     194.9806
    1309            0              0     115.6587     195.8365
    1310            0              0     108.0542     182.7137
    1311            0              0     103.6804     182.0709
    1312            0              0     109.8901     190.7194
    1313            0              0     108.0275     191.9319
    1314            0              0     102.1052     182.8684
    1315            0              0     101.0825     185.6450
    1316            0              0     108.5912     190.4796
    1317            0              0     101.9983     183.6253
    1318            0              0     100.9224     180.5628
    1319            0              0     106.2973     187.7381
    1320            0              0     113.9685     190.2234
    1321            0              0     105.3457     186.9783
    1322            0              0     103.4524     179.3091
    1323            0              0     107.4358     189.6208
    1324            0              0     117.9208     196.4234
    1325            0              0     115.8016     196.7366
    1326            0              0     105.0474     184.8102
    1327            0              0     102.3028     179.1697
    1328            0              0      95.6476     177.0085
    1329            0              0      97.5474     175.8837
    1330            0              0     103.1017     179.3608
    1331            0              0     102.2917     177.2085
    1332            0              0      97.9009     174.5012
    1333            0              0     102.3912     178.2687
    1334            0              0      92.2340     175.3140
    1335            0              0     111.7601     191.0809
    1336            0              0     105.9614     191.6790
    1337            0              0     117.2217     199.1168
    1338            0              0     119.1812     204.4696
    1339            0              0     124.3578     205.0663
    1340            0              0     130.0944     212.8190
    1341            0              0     131.3001     216.9894
    1342            0              0     131.7094     218.2037
    1343            0              0     134.1490     219.0847
    1344            0              0     139.2892     224.2353
    1345            0              0     138.8371     221.2472
    1346            0              0     134.4082     220.5735
    1347            0              0     147.1157     228.9783
    1348            0              0     145.3732     227.9026
    1349            0              0     151.5816     233.1766
    1350            0              0     158.9007     240.7954
    1351            0              0     171.3233     251.4012
    1352            0              0     175.2722     259.6992
    1353            0              0     179.0877     266.0353
    1354            0              0     186.6851     269.0227
    1355            0              0     201.2842     287.4208
    1356            0              0     192.9462     281.1737
    1357            0              0     200.5923     288.3763
    1358            0              0     206.0889     294.4111
    1359            0              0     209.7355     298.8631
    1360            0              0     212.5013     299.5025
    1361            0              0     206.8378     290.7863
    1362            0              0     217.6954     301.1512
    1363            0              0     208.8433     294.4784
    1364            0              0     220.0785     308.4538
    1365            0              0     208.3940     299.0331
    1366            0              0     212.3627     300.1846
    1367            0              0     212.4411     302.3871
    1368            0              0     217.0866     304.6720
    1369            0              0     208.5733     293.5433
    1370            0              0     204.5781     291.8164
    1371            0              0     198.5046     288.2321
    1372            0              0     195.8153     288.5736
    1373            0              0     204.4495     293.0375
    1374            0              0     207.0549     293.6914
    1375            0              0     209.6456     299.6431
    1376            0              0     208.9100     300.0911
    1377            0              0     208.2333     296.3603
    1378            0              0     210.3905     301.5492
    1379            0              0     209.5090     297.0650
    1380            0              0     214.8731     303.5944
    1381            0              0     213.2162     302.7551
    1382            0              0     201.5286     292.3867
    1383            0              0     196.7987     283.7315
    1384            0              0     206.3466     298.0243
    1385            0              0     201.3459     293.9043
    1386            0              0     200.8900     292.5591
    1387            0              0     196.9153     286.7642
    1388            0              0     198.8617     289.1964
    1389            0              0     207.7646     297.4189
    1390            0              0     209.1465     298.6464
    1391            0              0     216.3126     298.7570
    1392            0              0     211.2860     297.0045
    1393            0              0     209.1618     297.4661
    1394            0              0     216.6340     302.0932
    1395            0              0     224.0648     309.8790
    1396            0              0     231.6081     314.4142
    1397            0              0     232.7738     317.1392
    1398            0              0     231.6788     314.4797
    1399            0              0     226.1305     310.5144
    1400            0              0     233.3406     314.2578
    1401            0              0     230.7804     311.5891
    1402            0              0     231.1412     313.4323
    1403            0              0     230.1924     312.8489
    1404            0              0     231.5308     312.6419
    1405            0              0     228.5794     313.3622
    1406            0              0     232.9394     314.3198
    1407            0              0     235.0030     312.1054
    1408            0              0     225.9573     313.0642
    1409            0              0     226.2136     313.3348
    1410            0              0     227.4283     314.5472
    1411            0              0     229.6836     314.6537
    1412            0              0     232.2384     312.9418
    1413            0              0     230.1704     315.9048
    1414            0              0     227.6884     314.1340
    1415            0              0     229.8437     313.7392
    1416            0              0     229.6064     313.0842
    1417            0              0     232.6984     313.0784
    1418            0              0     232.1359     312.7248
    1419            0              0     231.5454     312.7920
    1420            0              0     235.1321     311.8765
    1421            0              0     229.2380     312.7156
    1422            0              0     230.6090     313.0042
    1423            0              0     232.2566     312.5564
    1424            0              0     231.7004     312.0960
    1425            0              0     229.3068     313.7534
    1426            0              0     232.0189     313.1277
    1427            0              0     229.1403     313.3621
    1428            0              0     230.3347     313.7624
    1429            0              0     226.7900     313.1178
    1430            0              0     228.9533     313.8493
    1431            0              0     224.6957     313.9810
    1432            0              0     230.1477     313.9903
    1433            0              0     227.0411     314.9324
    1434            0              0     227.8627     314.3998
    1435            0              0     228.7991     315.2712
    1436            0              0     227.4845     315.6997
    1437            0              0     229.2472     314.1585
    1438            0              0     227.4213     315.7834
    1439            0              0     228.8713     314.1263
    1440            0              0     230.8094     314.1961
    1441            0              0     229.0140     313.5805
    1442            0              0     226.8654     314.6352
    1443            0              0     226.1619     314.9913
    1444            0              0     224.4158     314.9683
    1445            0              0     224.9438     313.8441
    1446            0              0     225.4570     315.6151
    1447            0              0     225.6813     313.0240
    1448            0              0     226.6055     313.1788
    1449            0              0     226.7623     313.6706
    1450            0              0     225.2868     314.8225
    1451            0              0     224.6655     314.8209
    1452            0              0     226.1156     317.0847
    1453            0              0     225.7787     315.5144
    1454            0              0     222.6767     315.9736
    1455            0              0     225.8512     317.2217
    1456            0              0     226.5459     316.8571
    1457            0              0     225.1111     314.5018
    1458            0              0     227.1812     316.7798
    1459            0              0     229.0114     314.3764
    1460            0              0     225.8166     315.8642
    1461            0              0     228.1688     317.0746
    1462            0              0     226.1834     317.1460
    1463            0              0     225.7634     316.3082
    1464            0              0     226.1284     317.0146
    1465            0              0     225.7246     318.2173
    1466            0              0     225.7193     316.3305
    1467            0              0     226.1962     318.0927
    1468            0              0     229.4622     317.8631
    1469            0              0     231.0907     317.1381
    1470            0              0     229.5431     317.0610
    1471            0              0     229.5254     316.9508
    1472            0              0     232.5692     316.5746
    1473            0              0     236.7297     319.7978
    1474            0              0     232.4551     318.1895
    1475            0              0     232.6702     317.7912
    1476            0              0     232.2941     317.8408
    1477            0              0     230.7751     317.2609
    1478            0              0     231.7293     319.1191
    1479            0              0     231.9911     317.3005
    1480            0              0     229.1127     314.9926
    1481            0              0     226.9841     312.8842
    1482            0              0     224.1747     310.6742
    1483            0              0     230.6284     318.9224
    1484            0              0     235.1988     321.8897
    1485            0              0     238.6202     322.0466
    1486            0              0     234.6547     318.6534
    1487            0              0     232.9966     317.1990
    1488            0              0     232.1817     314.4254
    1489            0              0     229.5057     316.8989
    1490            0              0     229.7621     317.2639
    1491            0              0     227.9423     316.2939
    1492            0              0     229.1997     317.1749
    1493            0              0     229.5890     318.1549
    1494            0              0     234.0758     323.7011
    1495            0              0     234.8044     323.5786
    1496            0              0     236.2570     321.9377
    1497            0              0     235.9263     323.2287
    1498            0              0     232.8443     320.7473
    1499            0              0     233.6371     320.1676
    1500            0              0     231.2726     321.5132
    1501            0              0     233.3846     319.2152
    1502            0              0     230.8096     319.0084
    1503            0              0     228.8844     318.7684
    1504            0              0     228.7997     318.3999
    1505            0              0     227.5755     318.5214
    1506            0              0     229.0251     318.4157
    1507            0              0     228.1389     319.3443
    1508            0              0     232.9119     319.9918
    1509            0              0     230.3434     318.8966
    1510            0              0     236.9372     319.4122
    1511            0              0     238.6406     319.4395
